MEDIDAS#es,MEDIDAS_CODE,EDAD#es,EDAD_CODE,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Cuarto trimestre,2023-Q4,Total,_T,Gran Canaria,ES705,474440,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023,2023,Total,_T,Gran Canaria,ES705,1773939,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Primer trimestre,2024-Q1,Total,_T,Gran Canaria,ES705,512270,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Segundo trimestre,2024-Q2,Total,_T,Gran Canaria,ES705,418671,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Tercer trimestre,2024-Q3,Total,_T,Gran Canaria,ES705,508284,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Cuarto trimestre,2024-Q4,Total,_T,Gran Canaria,ES705,517218,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024,2024,Total,_T,Gran Canaria,ES705,1956444,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Primer trimestre,2025-Q1,Total,_T,Gran Canaria,ES705,520124,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Segundo trimestre,2025-Q2,Total,_T,Gran Canaria,ES705,428867,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Tercer trimestre,2025-Q3,Total,_T,Gran Canaria,ES705,536619,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Cuarto trimestre,2025-Q4,Total,_T,Gran Canaria,ES705,508676,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025,2025,Total,_T,Gran Canaria,ES705,1994633,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Primer trimestre,2018-Q1,Total,_T,Gran Canaria,ES705,195430,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Segundo trimestre,2018-Q2,Total,_T,Gran Canaria,ES705,138694,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Tercer trimestre,2018-Q3,Total,_T,Gran Canaria,ES705,181708,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Cuarto trimestre,2018-Q4,Total,_T,Gran Canaria,ES705,179881,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018,2018,Total,_T,Gran Canaria,ES705,695713,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Primer trimestre,2019-Q1,Total,_T,Gran Canaria,ES705,191890,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Segundo trimestre,2019-Q2,Total,_T,Gran Canaria,ES705,124106,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Tercer trimestre,2019-Q3,Total,_T,Gran Canaria,ES705,160916,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Cuarto trimestre,2019-Q4,Total,_T,Gran Canaria,ES705,166357,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019,2019,Total,_T,Gran Canaria,ES705,643270,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Primer trimestre,2020-Q1,Total,_T,Gran Canaria,ES705,130811,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Segundo trimestre,2020-Q2,Total,_T,Gran Canaria,ES705,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Tercer trimestre,2020-Q3,Total,_T,Gran Canaria,ES705,29181,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Cuarto trimestre,2020-Q4,Total,_T,Gran Canaria,ES705,28187,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020,2020,Total,_T,Gran Canaria,ES705,188179,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Primer trimestre,2021-Q1,Total,_T,Gran Canaria,ES705,20219,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Segundo trimestre,2021-Q2,Total,_T,Gran Canaria,ES705,37095,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Tercer trimestre,2021-Q3,Total,_T,Gran Canaria,ES705,103083,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Cuarto trimestre,2021-Q4,Total,_T,Gran Canaria,ES705,165444,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021,2021,Total,_T,Gran Canaria,ES705,325840,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Primer trimestre,2022-Q1,Total,_T,Gran Canaria,ES705,173665,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Segundo trimestre,2022-Q2,Total,_T,Gran Canaria,ES705,149820,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Tercer trimestre,2022-Q3,Total,_T,Gran Canaria,ES705,175163,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Cuarto trimestre,2022-Q4,Total,_T,Gran Canaria,ES705,214838,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022,2022,Total,_T,Gran Canaria,ES705,713486,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Primer trimestre,2023-Q1,Total,_T,Gran Canaria,ES705,221623,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Segundo trimestre,2023-Q2,Total,_T,Gran Canaria,ES705,148756,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Tercer trimestre,2023-Q3,Total,_T,Gran Canaria,ES705,186144,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Cuarto trimestre,2023-Q4,Total,_T,Gran Canaria,ES705,217073,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023,2023,Total,_T,Gran Canaria,ES705,773596,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Primer trimestre,2024-Q1,Total,_T,Gran Canaria,ES705,252053,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Segundo trimestre,2024-Q2,Total,_T,Gran Canaria,ES705,157781,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Tercer trimestre,2024-Q3,Total,_T,Gran Canaria,ES705,199645,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Cuarto trimestre,2024-Q4,Total,_T,Gran Canaria,ES705,265734,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024,2024,Total,_T,Gran Canaria,ES705,875213,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Primer trimestre,2025-Q1,Total,_T,Gran Canaria,ES705,266168,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Segundo trimestre,2025-Q2,Total,_T,Gran Canaria,ES705,180321,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Tercer trimestre,2025-Q3,Total,_T,Gran Canaria,ES705,213093,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Cuarto trimestre,2025-Q4,Total,_T,Gran Canaria,ES705,246681,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025,2025,Total,_T,Gran Canaria,ES705,906263,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Primer trimestre,2018-Q1,Total,_T,Gran Canaria,ES705,49898,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Segundo trimestre,2018-Q2,Total,_T,Gran Canaria,ES705,77843,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Tercer trimestre,2018-Q3,Total,_T,Gran Canaria,ES705,111285,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Cuarto trimestre,2018-Q4,Total,_T,Gran Canaria,ES705,69687,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018,2018,Total,_T,Gran Canaria,ES705,308713,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Primer trimestre,2019-Q1,Total,_T,Gran Canaria,ES705,52198,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Segundo trimestre,2019-Q2,Total,_T,Gran Canaria,ES705,84407,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Tercer trimestre,2019-Q3,Total,_T,Gran Canaria,ES705,108892,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Cuarto trimestre,2019-Q4,Total,_T,Gran Canaria,ES705,49291,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019,2019,Total,_T,Gran Canaria,ES705,294788,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Primer trimestre,2020-Q1,Total,_T,Gran Canaria,ES705,29966,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Segundo trimestre,2020-Q2,Total,_T,Gran Canaria,ES705,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Tercer trimestre,2020-Q3,Total,_T,Gran Canaria,ES705,9080,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Cuarto trimestre,2020-Q4,Total,_T,Gran Canaria,ES705,8475,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020,2020,Total,_T,Gran Canaria,ES705,47522,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Primer trimestre,2021-Q1,Total,_T,Gran Canaria,ES705,1269,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Segundo trimestre,2021-Q2,Total,_T,Gran Canaria,ES705,1735,,,,Dato estimado con menos de 20 observaciones muestrales
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Tercer trimestre,2021-Q3,Total,_T,Gran Canaria,ES705,26104,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Cuarto trimestre,2021-Q4,Total,_T,Gran Canaria,ES705,57456,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021,2021,Total,_T,Gran Canaria,ES705,86564,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Primer trimestre,2022-Q1,Total,_T,Gran Canaria,ES705,61316,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Segundo trimestre,2022-Q2,Total,_T,Gran Canaria,ES705,80662,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Tercer trimestre,2022-Q3,Total,_T,Gran Canaria,ES705,115149,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Cuarto trimestre,2022-Q4,Total,_T,Gran Canaria,ES705,71329,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022,2022,Total,_T,Gran Canaria,ES705,328455,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Primer trimestre,2023-Q1,Total,_T,Gran Canaria,ES705,64669,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Segundo trimestre,2023-Q2,Total,_T,Gran Canaria,ES705,95760,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Tercer trimestre,2023-Q3,Total,_T,Gran Canaria,ES705,127862,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Cuarto trimestre,2023-Q4,Total,_T,Gran Canaria,ES705,90097,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023,2023,Total,_T,Gran Canaria,ES705,378388,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Primer trimestre,2024-Q1,Total,_T,Gran Canaria,ES705,91824,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Segundo trimestre,2024-Q2,Total,_T,Gran Canaria,ES705,120073,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Tercer trimestre,2024-Q3,Total,_T,Gran Canaria,ES705,134989,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Cuarto trimestre,2024-Q4,Total,_T,Gran Canaria,ES705,91642,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024,2024,Total,_T,Gran Canaria,ES705,438529,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Primer trimestre,2025-Q1,Total,_T,Gran Canaria,ES705,82369,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Segundo trimestre,2025-Q2,Total,_T,Gran Canaria,ES705,105933,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Tercer trimestre,2025-Q3,Total,_T,Gran Canaria,ES705,137186,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Cuarto trimestre,2025-Q4,Total,_T,Gran Canaria,ES705,97424,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025,2025,Total,_T,Gran Canaria,ES705,422911,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Primer trimestre,2018-Q1,Total,_T,Gran Canaria,ES705,63087,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Segundo trimestre,2018-Q2,Total,_T,Gran Canaria,ES705,78255,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Tercer trimestre,2018-Q3,Total,_T,Gran Canaria,ES705,104749,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Cuarto trimestre,2018-Q4,Total,_T,Gran Canaria,ES705,51642,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018,2018,Total,_T,Gran Canaria,ES705,297732,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Primer trimestre,2019-Q1,Total,_T,Gran Canaria,ES705,82909,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Segundo trimestre,2019-Q2,Total,_T,Gran Canaria,ES705,69477,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Tercer trimestre,2019-Q3,Total,_T,Gran Canaria,ES705,110482,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Cuarto trimestre,2019-Q4,Total,_T,Gran Canaria,ES705,64080,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019,2019,Total,_T,Gran Canaria,ES705,326948,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Primer trimestre,2020-Q1,Total,_T,Gran Canaria,ES705,49128,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Segundo trimestre,2020-Q2,Total,_T,Gran Canaria,ES705,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Tercer trimestre,2020-Q3,Total,_T,Gran Canaria,ES705,50704,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Cuarto trimestre,2020-Q4,Total,_T,Gran Canaria,ES705,24215,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020,2020,Total,_T,Gran Canaria,ES705,124048,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Primer trimestre,2021-Q1,Total,_T,Gran Canaria,ES705,18851,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Segundo trimestre,2021-Q2,Total,_T,Gran Canaria,ES705,40359,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Tercer trimestre,2021-Q3,Total,_T,Gran Canaria,ES705,80711,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Cuarto trimestre,2021-Q4,Total,_T,Gran Canaria,ES705,62838,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021,2021,Total,_T,Gran Canaria,ES705,202758,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Primer trimestre,2022-Q1,Total,_T,Gran Canaria,ES705,52204,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Segundo trimestre,2022-Q2,Total,_T,Gran Canaria,ES705,77751,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Tercer trimestre,2022-Q3,Total,_T,Gran Canaria,ES705,90370,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Cuarto trimestre,2022-Q4,Total,_T,Gran Canaria,ES705,63044,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022,2022,Total,_T,Gran Canaria,ES705,283370,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Primer trimestre,2023-Q1,Total,_T,Gran Canaria,ES705,65630,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Segundo trimestre,2023-Q2,Total,_T,Gran Canaria,ES705,78216,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Tercer trimestre,2023-Q3,Total,_T,Gran Canaria,ES705,88399,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Cuarto trimestre,2023-Q4,Total,_T,Gran Canaria,ES705,62980,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023,2023,Total,_T,Gran Canaria,ES705,295225,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Primer trimestre,2024-Q1,Total,_T,Gran Canaria,ES705,74044,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Segundo trimestre,2024-Q2,Total,_T,Gran Canaria,ES705,78765,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Tercer trimestre,2024-Q3,Total,_T,Gran Canaria,ES705,90961,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Cuarto trimestre,2024-Q4,Total,_T,Gran Canaria,ES705,57391,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024,2024,Total,_T,Gran Canaria,ES705,301161,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Primer trimestre,2025-Q1,Total,_T,Gran Canaria,ES705,64490,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Segundo trimestre,2025-Q2,Total,_T,Gran Canaria,ES705,75510,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Tercer trimestre,2025-Q3,Total,_T,Gran Canaria,ES705,102988,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Cuarto trimestre,2025-Q4,Total,_T,Gran Canaria,ES705,54997,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025,2025,Total,_T,Gran Canaria,ES705,298332,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Primer trimestre,2018-Q1,Total,_T,Gran Canaria,ES705,85464,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Segundo trimestre,2018-Q2,Total,_T,Gran Canaria,ES705,81977,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Tercer trimestre,2018-Q3,Total,_T,Gran Canaria,ES705,112264,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018 Cuarto trimestre,2018-Q4,Total,_T,Gran Canaria,ES705,113737,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2018,2018,Total,_T,Gran Canaria,ES705,393442,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Primer trimestre,2019-Q1,Total,_T,Gran Canaria,ES705,94989,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Segundo trimestre,2019-Q2,Total,_T,Gran Canaria,ES705,65648,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Tercer trimestre,2019-Q3,Total,_T,Gran Canaria,ES705,82383,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019 Cuarto trimestre,2019-Q4,Total,_T,Gran Canaria,ES705,80507,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2019,2019,Total,_T,Gran Canaria,ES705,323527,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Primer trimestre,2020-Q1,Total,_T,Gran Canaria,ES705,50868,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Segundo trimestre,2020-Q2,Total,_T,Gran Canaria,ES705,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Tercer trimestre,2020-Q3,Total,_T,Gran Canaria,ES705,18718,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020 Cuarto trimestre,2020-Q4,Total,_T,Gran Canaria,ES705,23606,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2020,2020,Total,_T,Gran Canaria,ES705,93193,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Primer trimestre,2021-Q1,Total,_T,Gran Canaria,ES705,12928,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Segundo trimestre,2021-Q2,Total,_T,Gran Canaria,ES705,24890,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Tercer trimestre,2021-Q3,Total,_T,Gran Canaria,ES705,52506,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021 Cuarto trimestre,2021-Q4,Total,_T,Gran Canaria,ES705,97307,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2021,2021,Total,_T,Gran Canaria,ES705,187631,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Primer trimestre,2022-Q1,Total,_T,Gran Canaria,ES705,73344,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Segundo trimestre,2022-Q2,Total,_T,Gran Canaria,ES705,63431,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Tercer trimestre,2022-Q3,Total,_T,Gran Canaria,ES705,85014,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022 Cuarto trimestre,2022-Q4,Total,_T,Gran Canaria,ES705,85838,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2022,2022,Total,_T,Gran Canaria,ES705,307627,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Primer trimestre,2023-Q1,Total,_T,Gran Canaria,ES705,77547,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Segundo trimestre,2023-Q2,Total,_T,Gran Canaria,ES705,62086,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Tercer trimestre,2023-Q3,Total,_T,Gran Canaria,ES705,82807,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023 Cuarto trimestre,2023-Q4,Total,_T,Gran Canaria,ES705,104290,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2023,2023,Total,_T,Gran Canaria,ES705,326730,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Primer trimestre,2024-Q1,Total,_T,Gran Canaria,ES705,94348,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Segundo trimestre,2024-Q2,Total,_T,Gran Canaria,ES705,62052,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Tercer trimestre,2024-Q3,Total,_T,Gran Canaria,ES705,82688,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024 Cuarto trimestre,2024-Q4,Total,_T,Gran Canaria,ES705,102453,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2024,2024,Total,_T,Gran Canaria,ES705,341541,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Primer trimestre,2025-Q1,Total,_T,Gran Canaria,ES705,107097,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Segundo trimestre,2025-Q2,Total,_T,Gran Canaria,ES705,67103,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Tercer trimestre,2025-Q3,Total,_T,Gran Canaria,ES705,83353,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025 Cuarto trimestre,2025-Q4,Total,_T,Gran Canaria,ES705,109574,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Alemania,DE,2025,2025,Total,_T,Gran Canaria,ES705,367126,,,,
